Text,Date
Michelle and I are so inspired by all the young people who made today’s marches happen. Keep at it. You’re leading us forward. Nothing can stand in the way of millions of voices calling for change.,2018-03-24T17:07:47.000Z
"Our most important task as a nation is to make sure all our young people can achieve their dreams. We’ve started this work with @MBK_Alliance, but there’s so much more all of us have to do—government, private sector, academia & community leaders—to change the odds for our kids.",2018-03-19T21:48:18.000Z
"In Singapore with young people who are advocating for education, empowering young women, and getting involved all over Southeast Asia with a profoundly optimistic commitment to building the world they want to see.",2018-03-19T15:10:02.000Z
,
Congrats to @LoyolaChicago and Sister Jean for a last-second upset - I had faith in my pick!,2018-03-15T23:16:02.000Z
"Just because I have more time to watch games doesn’t mean my picks will be better, but here are my brackets this year: https://go.obama.org/2018bracket",2018-03-14T20:12:59.000Z
Have fun out there among the stars.,2018-03-14T14:58:59.000Z
"Four years ago, @MichelleObama and I had the privilege to host Lt. Cmdr. Dan Cnossen and his fellow Paralympians and Olympians at the White House. Today, we’re so proud of him for winning gold and silver - while still representing the red, white, and blue.",2018-03-12T18:12:41.000Z
"I got my start holding community meetings in Chicago, so it was fun to be home for one tonight. Michelle and I want the world to come together on the South Side at a place built with local ideas, values, and hopes. That’s the @ObamaFoundation and Presidential Center.",2018-02-28T02:58:41.000Z
"Young people have helped lead all our great movements. How inspiring to see it again in so many smart, fearless students standing up for their right to be safe; marching and organizing to remake the world as it should be. We've been waiting for you. And we've got your backs.",2018-02-22T16:00:44.000Z
"Billy Graham was a humble servant who prayed for so many - and who, with wisdom and grace, gave hope and guidance to generations of Americans.",2018-02-21T16:33:04.000Z
"We are grieving with Parkland. But we are not powerless. Caring for our kids is our first job. And until we can honestly say that we're doing enough to keep them safe from harm, including long overdue, common-sense gun safety laws that most Americans want, then we have to change.",2018-02-15T17:12:17.000Z
"Happy Valentine’s Day, @MichelleObama. You make every day and every place better.",2018-02-14T16:25:03.000Z
"Dr. King was 26 when the Montgomery bus boycott began. He started small, rallying others who believed their efforts mattered, pressing on through challenges and doubts to change our world for the better. A permanent inspiration for the rest of us to keep pushing towards justice.",2018-01-15T14:46:02.000Z
"All across America people chose to get involved, get engaged and stand up. Each of us can make a difference, and all of us ought to try. So go keep changing the world in 2018.",2017-12-29T16:11:11.000Z
"Ten-year-old Jahkil Jackson is on a mission to help homeless people in Chicago. He created kits full of socks, toiletries, and food for those in need. Just this week, Jahkil reached his goal to give away 5,000 “blessing bags.” That’s a story from 2017. http://chicagotribune.com/lifestyles/stevens/ct-life-stevens-wednesday-10-year-old-helps-homeless-0927-story.html…",2017-12-29T16:10:36.000Z
"Chris Long gave his paychecks from the first six games of the NFL season to fund scholarships in Charlottesville, VA. He wanted to do more, so he decided to give away an entire season’s salary. That’s a story from 2017.",2017-12-29T16:10:04.000Z
"Kat Creech, a wedding planner in Houston, turned a postponed wedding into a volunteer opportunity for Hurricane Harvey victims. Thirty wedding guests became an organization of hundreds of volunteers. That’s a story from 2017.",2017-12-29T16:09:31.000Z
"As we count down to the new year, we get to reflect and prepare for what’s ahead. For all the bad news that seemed to dominate our collective consciousness, there are countless stories from this year that remind us what's best about America.",2017-12-29T16:09:04.000Z
"On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season.",2017-12-25T16:05:05.000Z
There's no better time than the holiday season to reach out and give back to our communities. Great to hear from young people at the Boys & Girls Club in DC today.,2017-12-14T22:39:13.000Z
"Happy Hanukkah, everybody, from the Obama family to yours. Chag Sameach!",2017-12-13T00:17:20.000Z
Just got off a call to thank folks who are working hard to help more Americans across the country sign up for health coverage. But it's up to all of us to help spread the word: Sign up through this Friday at http://HealthCare.gov.,2017-12-11T20:16:29.000Z
,
"From the Obama family to yours, we wish you a Happy Thanksgiving full of joy and gratitude.",2017-11-23T14:44:27.000Z
"ME:  Joe, about halfway through the speech, I’m gonna wish you a happy birth--
BIDEN:  IT’S MY BIRTHDAY!
ME:  Joe.
 
Happy birthday to @JoeBiden, my brother and the best vice president anybody could have.",2017-11-20T19:02:11.000Z
"This is what happens when the people vote. Congrats @RalphNortham and @PhilMurphyNJ . And congratulations to all the victors in state legislative, county and mayors' races. Every office in a democracy counts!",2017-11-08T13:25:21.000Z
Every election matters - those who show up determine our future. Go vote tomorrow!,2017-11-07T01:02:17.000Z
May God also grant all of us the wisdom to ask what concrete steps we can take to reduce the violence and weaponry in our midst.,2017-11-06T00:51:32.000Z
"We grieve with all the families in Sutherland Springs harmed by this act of hatred, and we’ll stand with the survivors as they recover...",2017-11-06T00:51:09.000Z
"Starting today, you can sign up for 2018 health coverage. Head on over to http://HealthCare.gov and find a plan that meets your needs.",2017-11-01T13:06:59.000Z
Michelle and I are thinking of the victims of today's attack in NYC and everyone who keeps us safe. New Yorkers are as tough as they come.,2017-11-01T00:56:44.000Z
